time_period,data_version,time_identifier,geographic_level,country_code,country_name,tlevel_pathway,occupational_specialism,sex,grade,count,percent,cumulative_count,cumulative_percent
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,Male,Number of students,162,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,Male,Distinction,5,3.1,5,3.1
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,Male,Merit,65,40.1,70,43.2
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,Male,Pass,62,38.3,132,81.5
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing",Maintenance Engineering Technologies: Mechatronics,Male,Unclassified,30,18.5,162,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Female,Number of students,14,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Female,Distinction,5,35.7,5,35.7
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Female,Merit,7,50,12,85.7
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Female,Pass,2,14.3,14,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Female,Unclassified,0,0,14,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Male,Number of students,30,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Male,Distinction,10,33.3,10,33.3
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Male,Merit,9,30,19,63.3
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Male,Pass,9,30,28,93.3
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Improvement,Male,Unclassified,2,6.7,30,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Female,Number of students,105,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Female,Distinction,42,40,42,40
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Female,Merit,42,40,84,80
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Female,Pass,19,18.1,103,98.1
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Female,Unclassified,2,1.9,105,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Male,Number of students,127,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Male,Distinction,26,20.5,26,20.5
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Male,Merit,64,50.4,90,70.9
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Male,Pass,27,21.3,117,92.1
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Business Support,Male,Unclassified,10,7.9,127,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Female,Number of students,243,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Female,Distinction,51,21,51,21
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Female,Merit,150,61.7,201,82.7
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Female,Pass,42,17.3,243,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Female,Unclassified,0,0,243,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Male,Number of students,324,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Male,Distinction,43,13.3,43,13.3
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Male,Merit,192,59.3,235,72.5
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Male,Pass,82,25.3,317,97.8
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Team Leadership / Management,Male,Unclassified,7,2.2,324,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,Male,Number of students,20,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,Male,Distinction,3,15,3,15
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,Male,Merit,16,80,19,95
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,Male,Pass,1,5,20,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Bricklaying,Male,Unclassified,0,0,20,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Female,Number of students,4,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Female,Distinction,3,75,3,75
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Female,Merit,1,25,4,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Female,Pass,0,0,4,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Female,Unclassified,0,0,4,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Number of students,99,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Distinction,18,18.2,18,18.2
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Merit,27,27.3,45,45.5
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Pass,27,27.3,72,72.7
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Unclassified,27,27.3,99,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Female,Number of students,1,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Female,Distinction,1,100,1,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Female,Merit,0,0,1,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Female,Pass,0,0,1,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Female,Unclassified,0,0,1,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Male,Number of students,2,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Male,Distinction,2,100,2,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Male,Merit,0,0,2,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Male,Pass,0,0,2,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Painting and Decorating,Male,Unclassified,0,0,2,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,Male,Number of students,12,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,Male,Distinction,0,0,0,0
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,Male,Merit,10,83.3,10,83.3
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,Male,Pass,2,16.7,12,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Plastering,Male,Unclassified,0,0,12,100
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Number of students,41,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Distinction,6,14.6,6,14.6
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Merit,17,41.5,23,56.1
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Pass,17,41.5,40,97.6
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Unclassified,1,2.4,41,100
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Number of students,87,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Distinction,5,5.7,5,5.7
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Merit,51,58.6,56,64.4
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Pass,23,26.4,79,90.8
202324,Provisional,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Unclassified,8,9.2,87,100
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Number of students,23,z,z,z
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Distinction,15,65.2,15,65.2
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Merit,8,34.8,23,100
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Pass,0,0,23,100
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,All,Unclassified,0,0,23,100
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,All,Number of students,177,z,z,z
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,All,Distinction,109,61.6,109,61.6
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,All,Merit,64,36.2,173,97.7
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,All,Pass,2,1.1,175,98.9
